body,url,title
"
Se difundió a través de redes sociales un video en el que se aprecia a una mujer que recicla cerveza para luego venderla, esto durante un juego entre Santos vs FC Juárez.
La mujer rellena vasos los vasos de lo que podría ser cerveza, misma que saca de una cubeta para después ponerlas en el mostrador para su supuesta venta.
El video se hizo viral y causó molestía entre usuarios. 
 

Si eso hacen en Poniente con los fifis, no quiero imaginar donde ponen la de Oriente. GANAR SIRVIENDO @ClubSantos @dantelizalde @Irarragorri @Orlegi_Sports pic.twitter.com/WSPrqYNmcb
 — Cheko V. (@chekoo9) July 29, 2019

Por su parte, en su cuenta oficial, Territorio Santos Modelo informó que, con respecto a la acción indebida por parte de uno de los vendedores de cerveza, ya se encuentran investigando.

 

Comunicado Oficial @TSMoficial. pic.twitter.com/mouzxOoslJ
 — TSM Oficial (@TSMoficial) July 30, 2019

 
",https://www.eluniversal.com.mx/estados/circula-video-en-el-tsm-de-santos-donde-venden-cerveza-reciclada,"Circula video en el TSM de Santos donde venden cerveza ""reciclada"""
"
CDMX.- El canciller Marcelo Ebrard Casaubón informó que se redujo la llegada de migrantes de Centroamérica a Estados Unidos de 144 mil a 87 mil personas.
En conferencia de prensa mañanera en Palacio Nacional, el secretario de Relaciones Exteriores afirmó que México es el país que más ha reducido la migración en tan poco tiempo en todo el mundo.
En mayo se registraban 144 mil 278 migrantes centroamericanos que llegaban a la frontera norte de México, y al terminar Julio se redujo a 87 mil 648 migrantes.
Destacó que tanto en Honduras como en El Salvador ya se firmaron acuerdos para crear empleos en esos países con presupuesto del fondo Yucatan y con los programas mexicanos Jóvenes Construyendo el futuro y Sembrando Vida.
 
",https://www.eluniversal.com.mx/nacion/en-dos-meses-se-redujo-llegada-de-migrantes-de-144-mil-87-mil-ebrard,En dos meses se redujo llegada de migrantes de 144 mil a 87 mil: Ebrard
"

Desde que AMLO ganó la Presidencia de la República muchos analistas hemos tratado de entender de qué se trata la 4T. Día con día he visto las enormes esperanzas que despierta este gobierno en una parte muy importante de la sociedad. Sin embargo, son preocupantes las reacciones que genera AMLO en algunos sectores sociales que literalmente lo odian o lo alucinan. El resultado electoral de 2018 fue un grito de ya basta de violencia, de impunidad y de corrupción. Esos millones de votos fueron, entre otras cosas, una apuesta para que se hicieran cambios.

AMLO ha creado una dinámica que se alimenta de sus dichos en las mañaneras, se expande en el espacio mediático y en las redes a lo largo de cada día y se vuelve el tema de conversación, ya sea para el apoyo o para la crítica. Hay una insistencia permanente en rendir cuentas, y en dar a conocer las acciones del gobierno de forma amplia. Una parte de las conferencias tiene como objetivo informar sobre decisiones y políticas y otra parte considerable es para tomar posición, hacer crítica y volver a los dichos de la campaña. Con frecuencia vemos que los humores del presidente le ganan, porque así es su carácter. Si en algún momento hubo la expectativa de que AMLO en la Presidencia tendría una actitud más moderada, pues ahora sabemos que no es así, y que una parte central de la estrategia de este gobierno es polemizar y defender su proyecto. Por eso escuchamos, un día tras otro, una crítica de todo lo que le molesta, con lo que se puede formar una larga lista negra.

El discurso pedagógico que AMLO pronunció en todas las plazas del país durante la campaña por la presidencia, ahora lo traslada a las giras de trabajo por todo el territorio nacional. Su lucha retórica en contra de la “mafia del poder”, con lo que construyó su posición opositora al viejo régimen, la ha traducido en una batalla que da en las mañaneras: en contra de lo que según su criterio son abusos de la burocracia, como los altos sueldos; en contra de la sociedad civil, que son grupos de intereses económicos; en contra de los neoliberales y conservadores, que son todos los que se opone a la 4T; en contra de la prensa fifí; en contra de los organismos autónomos porque son parte de la burocracia dorada, gastan mucho, salen caros y no hacen su trabajo; ahora le tocó a Coneval. Así, cada mañana salen cepillados algunos de esos adversarios. De muchas maneras se ha señalado que esas actitudes no le suman al presidente y sí polarizan el ambiente. Se ha debatido cuál debe ser el papel de la Presidencia frente a la crítica, al pluralismo y al debate. AMLO dice con frecuencia que le gusta el debate, pero en muchas ocasiones muestra su desacuerdo ante información que contradice sus dichos, pero no lo hace con otra información, sino mediante la confrontación. Así, por ejemplo, la semana pasada le tocó a la revista Proceso, por “mal portada”. ¿Estamos ante un tema de personalidad o se trata de una estrategia de confrontación general?

A AMLO le gusta polarizar, fijar su posición por contraste a los que no están con él y/o no comparten su proyecto. Sin embargo, como lo han dicho otros comentaristas, considero que, a pesar de todo, este gobierno tiene posibilidades de empezar a cambiar asuntos importantes. Queda como positivo en estos meses, entre otras cosas, la reforma laboral, los expedientes que mueve la Unidad de Inteligencia Financiera, el cambio en la tendencia de bajos salarios, el combate a la corrupción, el adiós a la parafernalia del poder, entre otros. Posiblemente vendrán más oportunidades para impulsar proyectos de cambio y, seguramente también habrá errores, seguirá la confrontación y las descalificaciones porque así son los humores presidenciales.

La crítica no se hace para que nos clasifiquen entre los “mal portados”, como escribió acertadamente Jorge Carrasco en Proceso, sino para corregir errores en la solución de problemas que se han vuelto intolerables en México. Espero que los cambios ganen sobre los humores y que esta opción no termine en otro fracaso. Veremos…
 Investigador del CIESAS.
@AzizNassif
",https://www.eluniversal.com.mx/articulo/alberto-aziz-nassif/nacion/los-humores-del-presidente,Los humores del presidente
"
Madrid.- El dueño de Altos Hornos de México S.A. (AHMSA), Alonso Ancira, acusó al presidente Andrés Manuel López Obrador de persecución política y aseguró desafiante que si el gobierno no quiere la empresa Agronitrogenados que vendió a Pemex presuntamente con sobreprecio, que se la devuelvan.
""La acusación que tengo no tiene fines jurídicos, es un fin político y cuando entra la política por una puerta, la justicia sale por la ventana"", señaló Ancira a la salida de la Audiencia Nacional, donde reiteró al juez Santiago Pedraz su rechazo a ser extraditado a México y expresó su confianza en la justicia española.
""Está persiguiendo a gente (AMLO) y a veces hace pagar a otras gentes, nos salpica. Somos producto de un daño colateral, porque también está persiguiendo a gente que puede tener problemas claros y transparentes con la justicia. Pero está contaminando. Yo no entiendo por qué atacó mi empresa. Ha causado un daño a miles de trabajadores y está poniendo en riesgo las fuentes de trabajo"", aseguró Ancira en tono calmado a un grupo de corresponsales mexicanos.
Acompañado de su abogado Ismael Oliver, y vistiendo saco azul, camisa blanca y sin corbata, el propietario de AHMSA dijo que López Obrador no tiene verdades, aunque cree estar en posesión de la verdad absoluta y negó la acusación de vender con sobreprecio plantas fertilizantes a Pemex en 2015, cuando la petrolera estaba dirigida por Emilio Lozoya Austin.
""Que me las devuelvan (las plantas), si el señor está en contra que me las devuelva. Eso fue una transacción en donde participaron bancos y evaluadores internacionales. No crea que está comprando usted naranjas. Participaron decenas de gentes. Esto está comprobado entre todos. El señor dice que valía 50 (millones de pesos) y yo le llevo (comprobantes) de que valía 600 y que me pagaron 270. No las quiere, que me las devuelva y me dé un tiempo para pagar lo que dice que le metió"", indicó.
La policía española capturó a Ancira a finales de mayo en el aeropuerto de Palma de Mallorca en cumplimiento de la orden de aprehensión internacional que giró el gobierno de México por supuestos delitos de fraude y corrupción.
Investigaciones de la Fiscalía General de la República (FGR) y de la Unidad de Inteligencia Financiera (UIF), detectaron transferencias irregulares realizadas desde las cuentas de AHMSA a empresas off shore vinculadas a la constructora brasileña Odebretch y al ex director de Pemex, Lozoya Austin, que se halla en paradero desconocido y sobre el que pesa una orden de búsqueda y captura internacional.
Entre los delitos supuestamente cometidos por Ancira está la venta irregular a Pemex de una planta chatarra de Agronitrogenados, por la cual la petrolera pagó un sobreprecio de más de 500 millones de pesos, aunque el propietario de AHMSA considera que fue una operación financiera supervisada y ajustada a la legalidad.
Luego de un mes en la cárcel, Ancira fue puesto en libertad bajo fianza, para lo que tuvo que depositar una garantía de un millón de euros que, según el empresario mexicano, tardó tres días en conseguir. El juez Pedraz le impuso medidas cautelares, como la retirada del pasaporte, la obligación de comparecer cada dos días en el juzgado y la prohibición de abandonar territorio español, además de estar en todo momento localizable.
En el mes de septiembre se podría elevar el expediente judicial de Ancira a la Sala de lo Penal de la Audiencia Nacional para que inicie el proceso de extradición a México, que se prolongará durante varios meses a fin de que la justicia española tenga elementos para decidir si entrega o no al empresario a las autoridades mexicanas.
 
",https://www.eluniversal.com.mx/nacion/alonso-ancira-acusa-amlo-de-persecucion-politica,Alonso Ancira acusa a AMLO de persecución política
"
La Procuraduría capitalina investiga el hallazgo de un cuerpo en un domicilio ubicado en la colonia San Miguel Chapultepec.
De acuerdo con la dependencia capitalina agentes de investigación, en colaboración con peritos, indagan el hecho, pues el cadáver estaba suspendido de un árbol de un domicilio de la alcaldía Miguel Hidalgo.
En redes sociales seguidores y amigos comparten la versión de que se trata de Rafael Arias, quien usaba la cuenta @nomesecuestres y  gustaba de ‘trollear’ a políticos. En junio se vio envuelto en un conflicto con Gerardo Fernández Noroña.
Personas cercanas al joven compartieron fotos y mensajes para lamentar su fallecimiento y pidieron a las autoridades esclarecer este hecho.
Su última publicación tiene fecha del 27 de julio, Arias compartió un mensaje sobre Britney Spears.
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Algún día nos reiremos juntos otra vez 

Una publicación compartida de  Diego Alfaro (@diealfaro) el 28 Jul, 2019 a las 7:28 PDT


 

 

#InformaPGJ Agentes de la Policía de Investigación y personal de Servicios Periciales indagan el hallazgo del cuerpo de un hombre, suspendido de un árbol en el jardín de un domicilio ubicado en la colonia San Miguel Chapultepec, alcaldía Miguel Hidalgo
 — Procuraduría CDMX (@PGJDF_CDMX) July 29, 2019


 

Britney Spears tiene una expresión constante de que está cansada de vivir pic.twitter.com/aooyj1uUFZ
 — Rafael Arias (@nomesecuestres) July 27, 2019

lr.
",https://www.eluniversal.com.mx/metropoli/cdmx/reportan-muerte-del-tuitero-rafael-arias-en-la-colonia-san-miguel-chapultepec,Reportan muerte del tuitero Rafael Arias en la colonia San Miguel Chapultepec
"
CDMX.- Dos taxistas fueron detenidos por su probable participación en el delito de violación, cuyas víctimas son mujeres que abordaron sus unidades a las afueras de bares ubicados en la colonia Condesa, alcaldía de Cuauhtémoc. 
A través de un comunicado, la Procuraduría General de Justicia (PGJ) informó que uno de los imputados quedó a disposición de un juez de Control el pasado jueves, mientras que ayer viernes fue capturado el segundo implicado, “quien espera que en las próximas horas se determine su situación jurídica”.
La dependencia señaló que se pudo conocer el modus operandi de los dos hombres gracias a un trabajo coordinado entre la Fiscalía Central de Investigación para la Atención de Delitos Sexuales y la Policía de Investigación.
Indicó que éste consistía en que una vez que las víctimas abordaban sus unidades, transitaban con ellas por varias calles y después se detenían para subir a sus cómplices, quienes las amagaban usando armas y así las capturaban, llevándolas hasta colonias aledañas a la alcaldía Álvaro Obregón.
En dicho trayecto, los sujetos les robaban pertenencias de valor a sus víctimas, las golpeaban y las agredían sexualmente. Por último, las abandonaban en parajes solitarios de la misma demarcación.
Después, los agresores “acudían a cajeros automáticos y utilizaban las tarjetas bancarias de las agraviadas para disponer de dinero en efectivo”, sostuvo la PGJ. 
etp
",https://www.eluniversal.com.mx/metropoli/cdmx/caen-2-taxistas-acusados-de-violacion-operaban-afuera-de-bares-en-la-condesa,Caen 2 taxistas acusados de violación; operaban afuera de bares en la Condesa
"
CDMX.- El presidente Andrés Manuel López Obrador pidió aguantar y resistir porque su gobierno revisa los contratos que la SCT tenía con diversas empresas para proveer el servicio de Internet debido a que existían contratos onerosos con privilegios que ya no se pueden mantener.
“Hay que aguantar un poco también, todo lo que resiste apoyo, no que a la primera salió una nota en 8 columnas en un periódico de que se apaga el Internet por la austeridad y ya: vean eso rápido, si no nos van a seguir criticando los periódicos, no véanlo con calma, qué hay de tras, de parte de quién, siempre hay que preguntarse eso”.
Durante su conferencia de prensa mañanera, en Palacio Nacional, a pregunta expresa de EL UNIVERSAL, el presidente dijo que están en una revisión temporal los contratos por el servicio de Internet porque se pagaba muchísimo por esos servicios.
El Gran diario de México dio a conocer el 47% de las escuelas, universidades como la UNAM, hospitales y oficinas de gobierno que eran parte de los 101 mil sitios públicos del programa México Conectado desarrollado en la administración de Enrique Peña Nieto, ya no tienen el servicio.
La SCT explicó que los sitios dejaron de tener acceso a Internet “debido a que los contratos que soportaban la conectividad llegaron al término de su vigencia”.
En ese contexto, el presidente López Obrador confirmó que se están revisando los contratos porque muchas veces es porque se venció el contrato y se está renovando, pero en otras veces es porque quieren mantener “privilegios en contratos y ya no se puede”.
“Si hay que ver la utilidad de estos servicios, revisar bien lo que corresponde, qué empresas, cuánto cobraban, es que se rayaban en todo, en todo, abusaban porque todo era influyentismo, era darle contratos a diestra y siniestra a empresas ni siquiera especializadas sino a intermediarios que eran los influyentes estamos revisando todo eso”.
 
",https://www.eluniversal.com.mx/nacion/gobierno-revisa-contratos-de-sct-con-proveedores-de-internet-amlo,Gobierno revisa contratos de SCT con proveedores de Internet: AMLO
"El titular de la Comisión Estatal del Agua (CEA), Jesús Alfonso Medina Salazar, descartó que se vaya a cancelar el proyecto del sistema hidráulico de “La Maroma” y señaló que cada vez están más cerca de llegar a un acuerdo con los ejidatarios inconformes, a quienes se les están ofreciendo mayores beneficios derivados de la obra.
Recordó que hace aproximadamente dos semanas se tuvieron reuniones con los habitantes de las comunidades de Chilares, La Presa, La Presita y La Biznaga pertenecientes al ejido de La Presa, en donde comunicaron de nueva cuenta sus inquietudes, posteriormente tuvieron una reunión con la Comisión Nacional del Agua (Conagua) en donde se llegó a algunos acuerdos.
Detalló: “derivado de las gestiones que hizo el señor gobernador con el Ayuntamiento de Villa de Guadalupe, que a su vez han tenido comunicación con los inconformes sobre la posibilidad y las expectativas para que se pueda concluir esta obra de manera satisfactoria (…) al menos ya están más abiertos al diálogo”.



Artículo


Tarde o temprano presa “La Maroma” será cancelada: Luévano Bustamante


Municipios


Guillermo Luévano Bustamante señaló que el proyecto está plagado de corrupción. 







Explicó que los inconformes buscan que haya beneficios para ellos y no tanto para los habitantes de la zona urbana de Matehuala, por lo que se está buscando alguna alternativa para que esa agua entubada pueda beneficiar a más habitantes de Villa de Guadalupe, incluyéndolos a ellos, por lo que con ello esperan poder “destrabar” el conflicto.
Por último, Medina Salazar añadió que se está buscando la manera de llevarles infraestructura hidráulica de uso agrícola y pecuario para mejorar las condiciones de vida de estas comunidades de Villa de Guadalupe, “yo creo que en los próximos días ya podremos estar platicando de que se destrabó el conflicto, yo veo una buena disposición por parte de los inconformes gracias a la gestión en gran medida del propio presidente municipal”.
[email protected] 
",http://sanluis.eluniversal.com.mx/municipios/30-07-2019/pronto-se-llegara-acuerdos-con-inconformes-la-maroma-cea,Pronto se llegará a acuerdos con inconformes a “La Maroma”: CEA
"
Niñas y niños del Grupo Infantil de Danza “Cosijoeza” de la Villa de Zaachila pusieron en alto el nombre de Oaxaca en la 13° edición del Festival International Enfants de la Paix (Encuentro Internacional de Niños por la Paz del Mundo) celebrado en Marruecos.
Este festival tiene como objetivo fomentar la paz en su país a través de la participación de los niños y niñas en diferentes eventos culturales. La Villa de Zaachila participó en la rama de danza con nueve niños y dos niñas de entre 7 a 13 años quienes representaron uno de los bailes insignia de la Guelaguetza: la Danza de la Pluma.
Los menores oaxaqueños convivieron con representantes de 14 países más, entre ellos China, India y el anfitrión Marruecos.
El director del Grupo Infantil de Danza “Cosijoeza”, Iván Cruz López, informó que a mediados del mes de junio recibieron una invitación para participar en este evento, donde el grupo representó a México como único país invitado de toda Latinoamérica.
“Este evento les ayudó a tener nuevas experiencias, enseñanzas y mostrar de que está hecha la Danza de la Pluma a nivel mundial; dejando en alto el nombre de México, ya que esta danza es una de las más representativas de los Valles Centrales de Oaxaca”, destacó el director, quien recibió una distinción por fomentar la cultura entre las nuevas generaciones.
La Danza de la Pluma tiene varias influencias, una de ellas es la española, cuando los dominicos aprovecharon las danzas existentes para conjugarlos con la danza de moros y cristianos; estos últimos fueron convertidos en el grupo de los mexicas y los cristianos a los grupos de los españoles.
 Foto: Cortesía
afcl
",https://www.eluniversal.com.mx/estados/ninos-oaxaquenos-llevan-la-guelaguetza-marruecos,Niños oaxaqueños llevan la Guelaguetza a Marruecos 
"
CDMX.- La Procuraduría capitalina detuvo a dos taxistas implicados en al menos seis casos de violación en la zona sur de la Ciudad y en la zona de Polanco.
Ambos conductores operaban de manera individual, pero bajo el mismo modus operandi, el cual consistía en “cazar” a mujeres solas o con pareja a las afueras de bares, comentó la abogada de la Ciudad, Ernestina Godoy.
Aunque la detención se dio la semana pasada, la funcionaria lo consignó luego de que el domingo por la noche un taxista intentara secuestrar a tres menores de edad en Cuauhtémoc.
“El modus operandi en algunos casos era que, afuera de los bares y esto, buscaban que (se) subieran chicas y en algunos casos parejas, y adelante subían otros. Era uno de los casos brutales y golpeaban a los jóvenes varones”, explicó la procuradora.
Los detenidos están relacionados con al menos seis casos de violación y robo, aunque se espera que más víctimas los identifiquen y ratifiquen la denuncia en su contra.
Por separado, el jefe de la Policía de capitalina, Jesús Orta Martínez, reconoció que un delito diario se comete abordo de un taxi, los cuales pueden ir desde secuestro exprés, robo, violación y hasta narcomenudeo.
etp
",https://www.eluniversal.com.mx/metropoli/cdmx/taxistas-detenidos-implicados-en-al-menos-6-casos-de-violacion-pgj,"Taxistas detenidos, implicados en al menos 6 casos de violación: PGJ"
"

La Comisión de Seguridad Pública, Procuración de Justicia y Protección Civil del Congreso de Tabasco, dictaminó favorablemente dos iniciativas de reformas al Código Penal del Estado. Por una parte, la del coordinador de la fracción del PRI, para incorporar el delito de extorsión. Planteó imponer prisión y multa a quien “para procurarse a sí mismo o a un tercero un lucro indebido o un beneficio, obligue por cualquier medio a una persona a dar, hacer, tolerar o dejar de hacer algo en perjuicio de su propio patrimonio o el de otra persona”. También, que sea posible aumentar las sanciones cuando las conductas se realicen por cierto tipo de sujetos (miembros de asociaciones delictuosas, servidores o ex servidores públicos o integrantes o ex integrantes de alguna corporación policial). Esta parte del dictamen acoge lo que está cobrando presencia en todo el país. Nada tiene de particular.

Lo que en el dictamen sí es preocupante, es lo relacionado con la iniciativa del Gobernador para regular la protesta social. Las razones expresadas para ello son asegurar la inversión privada en el Estado para abatir la pobreza, la marginación y la desocupación; evitar la repetición de las conductas ilícitas que en los años setenta se dieron por el boom petrolero; otorgar bienes y servicios oportunamente y favorecer la presencia turística de la entidad nacional e internacionalmente.

Con base en lo anterior, se propuso modificar el Código Penal para sancionar con prisión y multa a quien sin contar con atribuciones, impida o trate de impedir por cualquier medio la ejecución de trabajos u obras privadas, u obstruya el acceso de personal o maquinaria; impida o trate de impedir la ejecución de trabajos u obras públicas, o el acceso de personal o maquinaria al lugar destinado para la ejecución de trabajos u obras ordenados o autorizados por autoridad competente; interrumpa o dificulte el servicio público local de comunicación destruyendo o dañando medios de transporte público de pasajeros o de carga; interrumpa o dificulte una vía local de comunicación mediante su obstaculización, o impida de manera total o parcial el libre tránsito de personas. Se prevé que las penas pueden incrementarse si el responsable se hace acompañar de menores de edad, emplea violencia, pide o exige dádivas o la obtención de un empleo, o las acciones se cometen por dos o más personas.

La propuesta a discusión al momento de escribir esta colaboración, presenta dos grandes problemas. El primero y más obvio, el de su constitucionalidad. Se penalizan conductas que pueden ser expresión legítima de derechos, se pierde de vista el carácter de ultima ratio del derecho penal y en distintos supuestos no se satisface el principio de razonabilidad y proporcionalidad. Frente a estas potenciales violaciones, es probable que la Comisión Nacional de Derechos Humanos presente la correspondiente acción de inconstitucionalidad y la Suprema Corte anule varias porciones normativas, afectando sustancialmente su aplicación.

El segundo y más grave problema de la propuesta es la reiteración de la consigna gubernamental frente al derecho. Esa que, por señalar los dos casos más recientes, se ha expresado como “sabotaje legal” por el Presidente o como “cártel de los ampareros” por el secretario de Turismo. En estos y otros casos subyace una racionalidad idénticamente equivocada: los derechos y sus instrumentos de protección pueden juzgarse en razón de su conformidad o distanciamiento de los propósitos del gobierno. Si los acompañan, son moralmente buenos; si los confrontan u obstaculizan, son indebidos. La narrativa gubernamental no puede imponerse. Permitir que el Presidente y su gente determinen la moralidad del derecho, es tanto como dejar que determinen nuestras condiciones de vida a partir de sus muy particulares designios. Actuar conforme a la Constitución y las leyes es la base mínima de convivencia que todos, “aliados” o “adversarios”, merecen y deben exigir.
 *** Ministro en retiro. Miembro de El Colegio Nacional. @JRCossio

 

 
",https://www.eluniversal.com.mx/articulo/jose-ramon-cossio-diaz/nacion/la-ley-garrote-y-su-contexto,La “Ley Garrote” y su contexto 
"
Esta mañana coincidieron novedades en cuatro casos judiciales que se siguen a ex funcionarios y personas relacionadas con la administración del ex presidente Enrique Peña Nieto: Emilio Lozoya, Rosario Robles, Alonso Ancira y Carlos Romero Deschamps, los dos primeros dijeron ser objeto de una persecución política, veamos:
Emilio Lozoya, ex director de Pemex, respondió a preguntas hechas por una alianza de tres medios de comunicación, entre ellos el mexicano Quinto Elemento Lab en donde aseguró que las acusaciones en su contra son “un ataque político cobarde y sin fundamentos”.
“A mi madre (Gilda Austin) se le acusa de que haya recibido dinero de alguna cuenta mía antes de que yo fuera funcionario público, ¿qué clase de delito es ese? Además de los delitos que se nos imputan no ameritan prisión preventiva en México, pero a pesar de eso el gobierno le mintió o se coludió con un juez en México para generar órdenes de aprehensión”, dijo el exfuncionario.
Rosario Robles, ex titular de Sedesol difundió una tarjeta en donde se extraña de que la Fiscalía General de la República filtre la causa por la que le giró un citatorio el próximo 8 de agosto y dijo que se violan sus derechos, así como se mina su capacidad de defensa:
En entrevista con EL UNIVERSAL, su abogado aseguró que es “indignante” que su clienta se haya enterado de esta denuncia de la FGR por los medios de comunicación, sin que se lo hayan informado primero a ella, por lo que aseguró es una denuncia plagada de violaciones a sus derechos humanos.
“Es indignante que uno se entere a través de los medios de comunicación de una acusación, de un citatorio, sin ninguna referencia a los motivos por los cuáles se debe de presentar ante un juez federal, ni cuáles son las razones. Constituye una violación al debido proceso porque antes de que te presentes ante el juez resulta que la opinión publica te está juzgado y está haciendo sus propias conclusiones cuando están debiera hacerlas el juez”.
“Rosario es absolutamente inocente, no ha habido ninguna conducta que ella en sus largos años de servidora publica que pudiera suponer que ha violado alguna ley o ha faltado al estado de Derecho”.  
En Madrid, Alonso Ancira, el también llamado “Rey del Acero” en Altos Hornos, acudió a comparecer en libertad y en declaraciones a la prensa aseguró que ""la acusación que tengo no tiene fines jurídicos, es un fin político y cuando entra la política por una puerta, la justicia sale por la ventana"". Reiteró al juez Santiago Pedraz su rechazo a ser extraditado a México y expresó su confianza en la justicia española.
""Está persiguiendo a gente (AMLO) y a veces hace pagar a otras gentes, nos salpica. Somos producto de un daño colateral, porque también está persiguiendo a gente que puede tener problemas claros y transparentes con la justicia. Pero está contaminando. Yo no entiendo por qué atacó mi empresa. Ha causado un daño a miles de trabajadores y está poniendo en riesgo las fuentes de trabajo"", aseguró Ancira en tono calmado a un grupo de corresponsales mexicanos.
Finalmente, Carlos Romero Deschamps, si bien no se dijo perseguido, obtuvo el resultado de un amparo, de los llamados “buscadores”:
La Fiscalía General de la República (FGR) no ha solicitado ninguna orden de aprehensión contra el líder del Sindicato de Trabajadores Petroleros de la República Mexicana, por ello, el juez Décimo Cuarto de Distrito en el Estado de México negó la suspensión definitiva al ex senador, por lo que si en los próximos días se libra orden de captura en su contra, ya no cuenta con ninguna medida que lo proteja.
De acuerdo con lo informado la semana pasada por el Consejo de la Judicatura Federal (CJF), Romero Deschamps había conseguido una suspensión definitiva porque diversos jueces no rindieron sus informes justificados, por lo que al no tener certeza de la existencia de alguna orden de aprehensión en su contra, el juez se vio obligado por ley a conceder la medida.
Los últimos informes indican que la FGR no ha solicitado a los jueces una orden para aprehender a Romero Deschamps.

Con información de Diana Lastiri, Víctor Sancho y Pedro Villa y Caña
ml
 
",https://www.eluniversal.com.mx/nacion/lozoya-rosario-robles-ancira-y-romero-deschamps-novedades-judiciales-esta-manana,"Lozoya, Rosario Robles, Ancira y Romero Deschamps, novedades judiciales esta mañana"
"
Con una base de clientes anual de más de 60 mil minoristas, HYFVE Inc. es uno de los mayoristas más reconocidos en el Distrito de la Moda de Los Angeles. Equipado con 22 años de historia en el negocio de fabricación de ropa en el extranjero, HYFVE tiene una variedad de categorías de estilo, incluyendo jóvenes contemporáneos, conceptos básicos, estampados, líneas sexy casual y missy. 
A lo largo de décadas, el objetivo principal de HYFVE ha sido proporcionar la mejor ropa para una amplia gama de minoristas, desde pequeñas boutiques hasta minoristas multimillonarios y desde nuevas empresas emergentes hasta empresas de larga duración. 
HYFVE Inc. diseña, corta, tiña, cose y fabrica la mayoría de sus propios productos. Entre todos, HYFVE Inc. ha lanzado tres líneas principales que han elevado la reputación y han hecho que HYFVE se convierta en la #1 mayorista de mujeres en los Estados Unidos.
FAVLUX, o la línea Fast Fashion, consiste en ropa de moda y el punto de precio es bien conocido por ser asequible para todo tipo de minoristas. 
DOUBLEZERO, o la línea Better Casual Basics, es una línea básica elevada con una fuerza y enfoque en las cualidades de tela premium, variedad de colores disponibles y detalles. El punto de fijación de precios relativo es incomparable entre los otros proveedores.
HYFVE, o línea Young Contemporary, es la línea pionera que ha llevado a la compañía a seguir siendo uno de los principales fabricantes de ropa durante más de 22 años. HYFVE se considera como una línea de gama alta con detalles sofisticados.
Con estas tres líneas en la vanguardia, HYFVE Inc. está dominando la industria de la moda dentro y fuera de los Estados Unidos. 

HYFVE Inc. actualmente tiene dos salas de exposición en la franja principal del distrito de la moda en el centro de Los Angeles. 
La sala de exposición FAVLUX/DOUBLEZERO, ubicada en la calle Crocker, ofrece un gran espacio (alrededor de 2 mil pies cuadradost) para que los clientes disfruten de una experiencia óptima en las compras. Uno puede encontrar fácilmente una silla de descanso y una mesa en el centro de la sala de exposición mientras se beben algunos refrescos gratuitos. La sala de exposición por lo general lleva estilos y la variedad de selecciones de estilo aumenta aún más la satisfacción del cliente.
HYFVE showroom, ubicado en la calle San Pedro, atiende más hacia una experiencia de compra individual y privada. La cafetera Starbucks y un refrigerador rosa con todo tipo de bebidas frías parecen destacar entre todos los demás. 
Dentro de las fronteras de los Estados Unidos, HYFVE Inc. es participante activa de todas las principales ferias de ropa para mujeres: MAGIC (Las Vegas), FAME (Nueva York), ATLANTA MART (Atlanta) y DALLAS MARKET (Dallas). Otros espectáculos más pequeños incluyen: ASD Gift (Las Vegas), SURF (Orlando) y STYLEMAX (Chicago). El stand de HYFVE en cualquier feria parece ser el stand más animado y divertido con increíbles representantes de ventas y refrescante estación de bebidas.
Actualmente, el límite de HYFVE Inc. se está expandiendo aún más hacia el exterior. La compañía ha comenzado a sobresalir en ferias internacionales como en Londres, Alemania y Japón. El esfuerzo continuo hacia el crecimiento internacional aumentará aún más el reconocimiento de marca en todo el mundo.
Stand en Londres

HYFVE Inc. también es conocido por pasar mucho tiempo en relaciones públicas y otras actividades no relacionadas con la ropa. El patrocinio más reciente es con Miss USA y Miss USA Teens, que son oportunidades para que los modelos ejemplares en la edad adulta y la adolescencia realmente usen los productos de la empresa, dan comentarios honestos, y publicitan información útil como consejos de moda en plataformas sociales (por ejemplo, Instagram / Youtube). 

Para cualquiera que esté pensando en iniciar un nuevo negocio en ropa de mujer o en busca de un proveedor confiable, la respuesta más definitiva será buscar HYFVE Inc. La compañía siempre se esfuerza por satisfacer las necesidades de cualquier minorista.
HYFVE Inc. está saliendo del cascarón. ¿Por qué no te unes?

""Empezar un negocio... Sólo necesitas un piso, algunos estantes y HYFVE."" - Hyfve
 
",https://www.eluniversal.com.mx/cartera/hyfve-el-fabricante-de-moda-mas-iconico-de-los-angeles,HYFVE: el fabricante de moda más icónico de Los Angeles
